year,mse,rmse,mae,smape,ic
2022,0.03985491394996643,0.1996369553714102,0.15955962240695953,31.10715103149414,0.4624615333566003
2023,0.0382559597492218,0.19559130795927973,0.15541298687458038,30.334129333496094,0.4864809525625006
2024,0.04016318917274475,0.20040755767371837,0.1613355576992035,31.893312454223633,0.44931821622107937
