epoch,train_total,train_mse,train_ic,val_total,val_mse,val_ic
1,1.1616769075393676,1.1180839657783508,0.028532393101852967,1.1774228811264038,1.1258617639541626,-0.0442768405765662
2,0.3026100605726242,0.22379024028778077,0.0019147347637303508,0.3644067347049713,0.2819872200489044,-0.041936924891879834
3,0.09960792809724808,0.08503080010414124,0.02235647053029266,0.09367859736084938,0.07847476378083229,0.03931998659985487
4,0.058729831129312515,0.05405319854617119,0.031053825895320308,0.05840708129107952,0.05295343138277531,-0.047477072834926644
5,0.05251985415816307,0.05058939903974533,0.06797543864486469,0.048287833109498024,0.04589118808507919,0.0019972898192261073
6,0.0482207864522934,0.047047386318445204,0.11290227065644129,0.05004395171999931,0.04860605485737324,0.0639445979245101
7,0.04639984667301178,0.04556002020835877,0.13718969941618814,0.044713592156767845,0.043729400262236595,0.08973652600128952
8,0.04619220569729805,0.045526622980833056,0.14667033691962925,0.04429844953119755,0.043500663712620735,0.08447864228437599
9,0.045689630508422854,0.04512055069208145,0.1637568798738882,0.04305205121636391,0.04233676567673683,0.09629965174878025
10,0.04516844227910042,0.04465865269303322,0.1866925743448356,0.04260742850601673,0.041933342814445496,0.1138076934709027
11,0.04473818764090538,0.044272284209728244,0.20403857076819515,0.04242717660963535,0.04178486950695515,0.1310279653255823
12,0.04446649178862572,0.044028551876544954,0.21607132176753047,0.04221801459789276,0.041595909744501114,0.14273491176928943
13,0.04430183991789818,0.04388818591833114,0.22408189574237736,0.04206082969903946,0.04146438278257847,0.14959883959573655
14,0.04417469203472137,0.043781951814889905,0.2292096831533467,0.042975347489118576,0.04240925423800945,0.15342975970333514
15,0.04401758387684822,0.04363852962851524,0.23280727377464847,0.0425102673470974,0.0419645756483078,0.15535073149331713
16,0.04397001639008522,0.04359925165772438,0.23528417791602754,0.042168235406279564,0.04163135029375553,0.15619489817160076
17,0.04391836151480675,0.04355311915278435,0.23647002852081225,0.04236914403736591,0.041838495060801506,0.15634056995439827
18,0.04390147998929024,0.043539980053901674,0.23709192565347,0.042470285668969154,0.04194260202348232,0.15630698347189217
19,0.04389839991927147,0.043536318093538286,0.2373307549877651,0.04252302274107933,0.04199453257024288,0.15657088058484828
20,0.043897765874862674,0.04353595972061157,0.23736387149664287,0.042528197169303894,0.042004404589533806,0.15659931049158604
21,0.0438964881002903,0.04353552460670471,0.2373767485436088,0.04252264462411404,0.04199740290641785,0.1565211341742164
22,0.04389156475663185,0.04353109523653984,0.23756919797904893,0.04251421429216862,0.04198959097266197,0.15655799896288755
23,0.04387635067105293,0.04351961463689804,0.23819615019371715,0.042565735056996346,0.04204510897397995,0.15674055039510323
24,0.0438460074365139,0.04349419623613358,0.239594943998642,0.042213842272758484,0.04169847071170807,0.15735914387869232
25,0.04380392730236053,0.043458156287670135,0.24151500211581556,0.042158106341958046,0.041648074984550476,0.15835542365813227
26,0.04371022656559944,0.043376459181308745,0.2443878835268124,0.04252134636044502,0.04202337935566902,0.15953239365206082
27,0.043634460866451265,0.04331627041101456,0.24817830419007578,0.042073190212249756,0.04159494861960411,0.16117223436211459
28,0.04350192174315452,0.043200697749853134,0.2522680850045306,0.04231922887265682,0.04186181537806988,0.1629765617799708
29,0.04359401613473892,0.04331028461456299,0.25726120729627583,0.04144256189465523,0.04099622555077076,0.16719401729709202
30,0.04326690211892128,0.04300258457660675,0.26340622098633065,0.0416876170784235,0.04125882312655449,0.17194137955251718
31,0.04304211214184761,0.04279769510030747,0.2708860624576222,0.041861409321427345,0.04145209118723869,0.17696700148005542
