year,mse,rmse,mae,smape,ic
2022,0.041196633130311966,0.20296953744419868,0.17170602083206177,31.865055084228516,0.2096572677836299
2023,0.04311002045869827,0.20762952694329936,0.17350775003433228,31.530302047729492,0.09156750828661633
2024,0.04476737603545189,0.21158302397747294,0.17833980917930603,32.32904052734375,0.06743959085431943
