epoch,train_total,train_mse,train_ic,val_total,val_mse,val_ic
1,0.8764488458633423,0.2674377679824829,0.0014520882422969668,0.9065888226032257,0.22894072532653809,-0.04669242453818161
2,0.5430196166038513,0.17099785506725312,0.08609478051961286,0.6400579810142517,0.14759861677885056,0.0776733472694221
3,0.3835500836372375,0.11282735615968705,0.052583444622817097,0.35930126905441284,0.11258356645703316,0.0009598565212111732
4,0.25142265260219576,0.09426157623529434,0.09822375025703915,0.2578175812959671,0.08974505960941315,0.08528167231741213
5,0.18644291460514067,0.07900215089321136,0.14823191828993867,0.17747142910957336,0.08049877360463142,0.14522319853642868
6,0.1374579042196274,0.06839558780193329,0.2583092458598047,0.1356232389807701,0.07203800603747368,0.2413289157619345
7,0.11353900581598282,0.06641319841146469,0.3015264707047526,0.12415112927556038,0.07273667678236961,0.2631158656878488
8,0.10261723697185517,0.0625000961124897,0.3246647520447172,0.10605096071958542,0.06547919288277626,0.2781099415091914
9,0.10138156712055206,0.06764033436775208,0.3096949892442891,0.10883102938532829,0.07337050884962082,0.23954233805776107
10,0.08898276090621948,0.062412699311971666,0.31508603767417653,0.0934504084289074,0.06583700329065323,0.25878346756290654
11,0.08282570242881775,0.0620777815580368,0.3568144079277189,0.08620451763272285,0.06663455069065094,0.29487226761209434
12,0.07703805565834046,0.06049010753631592,0.3810762682072226,0.08066418021917343,0.06456982903182507,0.3197755264202621
13,0.07265851646661758,0.05947527438402176,0.4059253324345888,0.07791610062122345,0.06374068930745125,0.3461545303752268
14,0.068642757833004,0.05785842016339302,0.42955949479935596,0.07297024875879288,0.061870452016592026,0.36666781894695155
15,0.06462276801466942,0.05554181858897209,0.45099313111063105,0.06924678012728691,0.059654442593455315,0.38140852407105097
16,0.061898797005414966,0.05403642281889916,0.4722898377399694,0.06775489822030067,0.058494413271546364,0.39498437629869176
17,0.060102926939725874,0.05351886972784996,0.4915314471993265,0.06649334728717804,0.058850595727562904,0.4079352962637167
18,0.05702712908387184,0.05132032707333565,0.5061629358431072,0.06285420060157776,0.05672967806458473,0.41553727438431254
19,0.055852030962705614,0.05078696832060814,0.5244784231511577,0.06277936697006226,0.057158611714839935,0.42757679914637187
20,0.053853712230920794,0.04935026839375496,0.5405302074380216,0.061817023903131485,0.056523390114307404,0.4336627649971126
21,0.05291164070367813,0.048745331913232805,0.5574577399013202,0.06132834777235985,0.05683644860982895,0.44240036324386084
22,0.05072304829955101,0.04692637249827385,0.5703749265427149,0.06092568673193455,0.05653362162411213,0.44650728380765015
23,0.05006632208824158,0.04634158238768578,0.5835172758074424,0.06099509261548519,0.05696017108857632,0.4504320690557784
24,0.04775731489062309,0.04435786083340645,0.5959868034203131,0.05972275882959366,0.05560474283993244,0.4538336440662139
25,0.047959554195404056,0.04470607191324234,0.6088799045583618,0.06116547808051109,0.05768986791372299,0.4561132942742725
26,0.04551355168223381,0.04250806346535683,0.617275569131267,0.06014895439147949,0.055812716484069824,0.4574667229518239
27,0.04588887393474579,0.04296130761504173,0.6269355228930421,0.06088719144463539,0.057886868715286255,0.45601285883431264
28,0.04346441105008125,0.04078824669122696,0.6364249562867489,0.05939733237028122,0.056394170969724655,0.4585004677401634
29,0.04288821518421173,0.0403327226638794,0.645194651885475,0.06061738356947899,0.05750359408557415,0.45699031510869026
30,0.04203036725521088,0.039621132612228396,0.6522467088164593,0.060344234108924866,0.05750998109579086,0.45871589270200525
31,0.0417267844080925,0.03941329494118691,0.6618576979705391,0.06100660562515259,0.058629682287573814,0.4586982737678858
32,0.04009193554520607,0.03786317482590675,0.6695357380889685,0.060641467571258545,0.058117298409342766,0.4580003482605175
33,0.03941021040081978,0.03734435513615608,0.6767876020817952,0.06145619414746761,0.05903553031384945,0.4535210665409352
34,0.03926132023334503,0.03711532354354859,0.6836693422873351,0.062306759878993034,0.05998975783586502,0.44934363570458796
35,0.037846030294895174,0.03589464947581291,0.690516534901934,0.06176039204001427,0.059395045042037964,0.4532537705407186
36,0.03730613440275192,0.03548398166894913,0.696501339507841,0.06271928921341896,0.06055631302297115,0.45519747859648035
37,0.036623115092515944,0.0348701499402523,0.7023091929919361,0.06278982572257519,0.060838477686047554,0.4545295111136
38,0.036104711890220645,0.03429318368434906,0.7088891408409657,0.06341542303562164,0.06139875203371048,0.4507789017338113
39,0.03661209270358086,0.03490317910909653,0.7127490799404816,0.06532864272594452,0.06350036896765232,0.44436249852019627
40,0.03473890572786331,0.033098213374614716,0.7190423813445862,0.06295675039291382,0.060894325375556946,0.45431743711280975
41,0.034220780432224276,0.03268769755959511,0.7229939291728905,0.06291290931403637,0.06119167059659958,0.45383674851376415
42,0.03393910750746727,0.032368921861052516,0.7277879022996643,0.06386134773492813,0.06214270554482937,0.45078584183894976
43,0.034063303470611574,0.03256590887904167,0.7313625187267206,0.06505276262760162,0.06348834559321404,0.4483219076629408
44,0.03283987827599048,0.03138836175203323,0.735959673279639,0.0629192553460598,0.06117532402276993,0.4560743514583467
45,0.03251066319644451,0.031161364167928696,0.7390779797189448,0.06344871409237385,0.06163172610104084,0.4561219719497191
46,0.03217116370797157,0.03084527961909771,0.7421446251923702,0.0638299435377121,0.06220993027091026,0.4530736660295587
47,0.03238759599626064,0.03103569187223911,0.7449624359126873,0.06544354930520058,0.06393292918801308,0.44761200017213176
48,0.03148047812283039,0.030224614962935447,0.7478426542478579,0.06396987661719322,0.06233640015125275,0.450535388879673
49,0.03120260238647461,0.029959500581026078,0.7497493483526728,0.0638481117784977,0.0623648464679718,0.45228989510654416
50,0.030967763811349868,0.02976064942777157,0.7520897139103739,0.06442714855074883,0.06298180855810642,0.4513854319653426
51,0.03103686049580574,0.029805536940693857,0.7548366430794617,0.0654962882399559,0.06411890685558319,0.44783359749645585
52,0.030319571122527124,0.029206853732466696,0.7568222141258591,0.06385179236531258,0.06245569512248039,0.4532090137639573
53,0.030444550141692162,0.02928265780210495,0.7588943610434833,0.06525013223290443,0.06397021934390068,0.4483060228726597
54,0.030062054842710496,0.028939222544431688,0.7615657586947597,0.06522613018751144,0.0639633983373642,0.4478725848454828
55,0.029680057615041732,0.028570180013775825,0.7632644135876582,0.06443462893366814,0.06316449493169785,0.4497256808253649
56,0.029857612401247024,0.028613821789622306,0.7647886396146982,0.06555847078561783,0.06437452509999275,0.44586243878177295
57,0.02937609702348709,0.028304799273610116,0.7659983888936396,0.06504449248313904,0.06370523571968079,0.44553286273349635
58,0.02955457828938961,0.028506110608577728,0.7668012792329941,0.0659523755311966,0.06466341391205788,0.4395865399749288
59,0.02904158756136894,0.027978869900107384,0.7684854198798663,0.06436221301555634,0.06303306296467781,0.44768331526282296
60,0.02899417281150818,0.027975292503833772,0.7704471168958665,0.06562663614749908,0.06441861018538475,0.444352120633569
61,0.028553646057844162,0.02755069136619568,0.7722565166460874,0.06435057893395424,0.06309371441602707,0.44938867519525755
