year,mse,rmse,mae,smape,ic
2022,0.04349905624985695,0.20856427366607386,0.1778755486011505,33.0600471496582,0.18052119547466286
2023,0.0440605990588665,0.20990616727210876,0.17646296322345734,32.06547927856445,0.08022949442053869
2024,0.04579897224903107,0.2140069443944076,0.1804032027721405,32.71536636352539,0.040585479558750276
