year,mse,rmse,mae,smape,ic
2022,0.03130306303501129,0.17692671656652448,0.1432732343673706,27.88534164428711,0.514091169910636
2023,0.03391742706298828,0.18416684572144976,0.14709283411502838,28.232345581054688,0.4551301956629739
2024,0.03332214429974556,0.1825435408327163,0.14653797447681427,28.184383392333984,0.44863499210483637
