year,mse,rmse,mae,smape,ic
2022,0.05451066419482231,0.2334751896772381,0.19461990892887115,48.080894470214844,0.4363052262823957
2023,0.05516064912080765,0.2348630433269731,0.1992942839860916,45.916351318359375,0.3616085124016705
2024,0.05566585808992386,0.23593613137865058,0.19842690229415894,46.211692810058594,0.325561594565526
