year,mse,rmse,mae,smape,ic
2022,0.03556029126048088,0.188574365332303,0.15536804497241974,29.95280647277832,0.4679443420606072
2023,0.036738071590662,0.191671780892916,0.15951651334762573,30.01202964782715,0.3745447367915145
2024,0.036588918417692184,0.19128230032517954,0.1588699072599411,30.26087188720703,0.34383548627692867
