year,mse,rmse,mae,smape,ic
2022,0.052534136921167374,0.22920326551157025,0.18681342899799347,46.96852111816406,0.4981604357688887
2023,0.05858750268816948,0.24204855440214776,0.19833038747310638,47.85677719116211,0.43633246670096054
2024,0.05443580076098442,0.23331481041927968,0.19324028491973877,46.42680358886719,0.4328758111550238
