epoch,train_total,train_mse,train_ic,val_total,val_mse,val_ic
1,1.2568552494049072,1.2132622957229615,0.11854394191075789,1.2698825001716614,1.2183213829994202,-0.002871589768741803
2,0.3222784370183945,0.24362534880638123,0.07611354492247002,0.4017440974712372,0.3194667920470238,-0.05796120328676916
3,0.08220247775316239,0.06974570006132126,0.1379436345246976,0.0831601470708847,0.06999301165342331,0.18661970077501513
4,0.05264764353632927,0.04849695488810539,0.1841046515602054,0.054927464574575424,0.050039054825901985,0.12272928334712625
5,0.047604625672101976,0.045796016603708266,0.23285776967759506,0.04699511639773846,0.04475010558962822,0.19897990288760833
6,0.04830880537629127,0.04715673252940178,0.2339796408957048,0.05779653415083885,0.05632932484149933,0.17823300111349677
7,0.042249786853790286,0.041437108814716336,0.2898108737184441,0.044529905542731285,0.0435160119086504,0.21497849926773194
8,0.040750061720609666,0.04010611474514007,0.35566390727607405,0.04686269722878933,0.04604203812777996,0.27347535538504625
9,0.03870353028178215,0.03812830001115799,0.39447658378666883,0.041699113324284554,0.04093190096318722,0.33269513806815776
10,0.03820957094430923,0.03769955933094025,0.4131179760431097,0.04332713596522808,0.042594436556100845,0.34612674201914984
11,0.03739794492721558,0.03693118393421173,0.4270371589185484,0.04075123742222786,0.04004555381834507,0.3648604530303588
12,0.037290818989276886,0.036859574168920516,0.4361546097245726,0.0423722118139267,0.0417099054902792,0.3772230803017476
13,0.03677255883812904,0.03636359050869942,0.4432457368472271,0.03964162804186344,0.0389978401362896,0.3896614025064706
14,0.03660938590764999,0.036220651119947433,0.448148765515256,0.04102571867406368,0.04040977731347084,0.3950310130209016
15,0.036482273042201994,0.036102594435215,0.45153988165587733,0.04108710028231144,0.04043804667890072,0.39956087868859774
16,0.0362498551607132,0.03588070869445801,0.4541975992758403,0.03982498124241829,0.03923669457435608,0.405137067934113
17,0.03621214181184769,0.0358494371175766,0.4553645165222764,0.03997737169265747,0.03939427249133587,0.40585648479903735
18,0.036233443021774295,0.035826092958450316,0.4567549395838785,0.04014611430466175,0.0395635012537241,0.40516426477517903
19,0.03617000505328179,0.035806702077388765,0.45687629689475184,0.04013003408908844,0.039542194455862045,0.4056207376069103
20,0.03616654053330422,0.035805079340934756,0.4569282573244682,0.04011969640851021,0.03954145684838295,0.40580034164102974
21,0.03616404458880425,0.035797663033008575,0.4571635938060351,0.040095167234539986,0.03951481729745865,0.4057546908425833
22,0.03616078794002533,0.03579688891768455,0.4568558003924943,0.04001249000430107,0.03943111188709736,0.4062950175413074
23,0.036103273183107375,0.03574576079845428,0.4578189984846792,0.04000398889183998,0.03937279060482979,0.4084896573892615
24,0.0360550083220005,0.035701283067464826,0.45876930282129164,0.03967663086950779,0.03910796530544758,0.41066582535681534
25,0.03602723106741905,0.03568049371242523,0.4608852625063338,0.04019334353506565,0.039631372317671776,0.41227847257931766
26,0.035860367119312286,0.035524117201566695,0.4638069296675684,0.0398722980171442,0.0393209308385849,0.4149191662325238
27,0.03566716834902763,0.035343879461288454,0.46858946758436565,0.039905766025185585,0.039373937994241714,0.4169428794034759
28,0.03540310487151146,0.03509461358189583,0.47438909730147666,0.039690420031547546,0.03916782699525356,0.4179683888682714
29,0.035105454921722415,0.03481609895825386,0.4809329627453693,0.039344990625977516,0.038833364844322205,0.4213343042893535
30,0.034767546504735944,0.03449521213769913,0.48839984203731157,0.03877546079456806,0.03828093968331814,0.4286986105413858
31,0.034350255876779555,0.03410075902938843,0.4961234552179515,0.03887141868472099,0.038401879370212555,0.44178446775951014
32,0.03415427207946777,0.03392622768878937,0.5009632565125401,0.03779862821102142,0.03735183738172054,0.44740732735011735
33,0.03370910957455635,0.033496569097042087,0.51180429035433,0.03926683031022549,0.03883776813745499,0.44985306560411764
34,0.03386916369199753,0.033678339421749116,0.5184246954648468,0.040588248521089554,0.04017234966158867,0.4362687978853042
35,0.03332602605223656,0.03313607051968574,0.5261440931881534,0.040291957557201385,0.039911456406116486,0.44360303804653767
36,0.033024676889181134,0.03286278545856476,0.5239552848725967,0.03778715617954731,0.03743799217045307,0.4529659474233569
37,0.03461991548538208,0.03447170704603195,0.5315394105275371,0.03601845167577267,0.03567599132657051,0.45437093037071724
38,0.03467223569750786,0.03453028053045273,0.5454430042242507,0.03638937324285507,0.03603879176080227,0.44111374953537796
39,0.0321681771427393,0.03203728049993515,0.5397135087707362,0.03779901936650276,0.037472883239388466,0.45553530774537054
40,0.033742450177669525,0.033613089472055435,0.5498328876631957,0.04340877756476402,0.04308591969311237,0.42803359182596606
41,0.03319654911756516,0.03308486342430115,0.5571076145638476,0.04390207678079605,0.04360000416636467,0.4254022217316842
42,0.031393815949559215,0.03128634765744209,0.5563532425564511,0.03789782151579857,0.037616558372974396,0.45928427709793396
43,0.03344755098223686,0.0333389438688755,0.5625188846480088,0.03580407798290253,0.03551577404141426,0.457514877154152
44,0.030440172553062438,0.030345626920461655,0.5756471927743264,0.03921043872833252,0.03892124444246292,0.44888795326475794
45,0.030315905064344405,0.030226396396756172,0.5810200999626289,0.039235031232237816,0.038974251598119736,0.4496948384337631
46,0.03023546263575554,0.03014552779495716,0.5763735858120492,0.037351492792367935,0.03710353560745716,0.4680359296774938
47,0.02997383363544941,0.029889334738254548,0.5812218847724848,0.03758844546973705,0.03735292889177799,0.47027819161806433
48,0.029618118703365327,0.02953951954841614,0.5882525142447966,0.03799014538526535,0.03775501251220703,0.46788350987280886
49,0.029393310099840163,0.029315946996212004,0.5935626560617275,0.03758717514574528,0.03735406696796417,0.46151451531735804
50,0.029264446720480917,0.02918993532657623,0.5953552451013041,0.03819209896028042,0.03796639293432236,0.46500417407073996
51,0.02911696881055832,0.029043291136622428,0.5981850971061743,0.0380953885614872,0.037871137261390686,0.46870155261854957
52,0.028985873609781266,0.02891230322420597,0.6008652560901342,0.03765767253935337,0.03743536025285721,0.4686589890771514
53,0.02895328514277935,0.02888091281056404,0.6010024478021054,0.03724731504917145,0.03702445328235626,0.472574576898523
54,0.028879500553011896,0.028806872293353082,0.6031617874346976,0.03849576227366924,0.038273295387625694,0.4717844973607612
55,0.028828806430101394,0.02875867746770382,0.6025028822334172,0.037544840946793556,0.037321342155337334,0.4737774723567432
56,0.0287714172154665,0.02870263680815697,0.6035709761152336,0.03766791522502899,0.03744332492351532,0.47310247934542604
57,0.028708747029304503,0.028640102967619895,0.605408797729728,0.038139019161462784,0.03791377693414688,0.4706354829751264
58,0.028678910061717033,0.02861051820218563,0.6060825476537873,0.03810548223555088,0.03788057900965214,0.4693514785111728
59,0.028668344765901566,0.028599734604358672,0.6062430205941337,0.03804203309118748,0.03781674988567829,0.46903608892511073
60,0.028668324649333953,0.02859809808433056,0.6062612898229328,0.03802633658051491,0.037801044061779976,0.4690938284004018
61,0.028665979206562043,0.028597143292427064,0.6062620793317182,0.03801850788295269,0.03779192082583904,0.4690732312514373
62,0.02865998074412346,0.02859005481004715,0.6062812943171391,0.03792484290897846,0.03770010359585285,0.4692065794286318
63,0.02866045944392681,0.028591496497392656,0.6059640830018861,0.03757183812558651,0.03734583593904972,0.4704405260675775
64,0.028662076964974404,0.028592880070209502,0.6058346874002102,0.03737265802919865,0.03715017810463905,0.4715767861167605
65,0.028608274087309836,0.028539831191301344,0.6067166260788622,0.037519024685025215,0.03729535453021526,0.4711249870150954
66,0.028536098077893257,0.02846866473555565,0.6085177840166194,0.037969326600432396,0.03774558566510677,0.46946728868315163
67,0.02848919965326786,0.02842168100178242,0.6090014383128466,0.037431541830301285,0.03720767982304096,0.4715799641623292
68,0.02840862013399601,0.028341788426041604,0.6102449170490425,0.03757007606327534,0.037348365411162376,0.4724718061291868
69,0.02826448157429695,0.028195125609636308,0.6133870518237339,0.037732742726802826,0.03751085512340069,0.4688098751298015
70,0.02821611426770687,0.028149987384676934,0.6153364408483784,0.03707293048501015,0.036856308579444885,0.46790316044115576
71,0.028003060817718507,0.02793782241642475,0.6176584520299894,0.037757255136966705,0.03754676133394241,0.47216057168697295
72,0.02779696583747864,0.027731933817267417,0.6223458607040023,0.037995580583810806,0.03778786212205887,0.46962323948403056
73,0.027866040542721748,0.027801017835736276,0.6250692213322312,0.03676626831293106,0.036549974232912064,0.46409880168515405
74,0.028121057897806168,0.02805687114596367,0.6200192498971294,0.036347646266222,0.036130551248788834,0.48485650144795667
75,0.028269410133361816,0.028204366192221643,0.6243133483285662,0.035707222297787666,0.03548839129507542,0.4850481612956766
76,0.027417026087641717,0.02735248990356922,0.6338278665874513,0.036117056384682655,0.03590884059667587,0.4680399667327685
77,0.02697800099849701,0.02690870687365532,0.6354432530012866,0.0367468036711216,0.03655051067471504,0.47862139011716165
78,0.026619677990674974,0.026549341157078743,0.6418872987506313,0.037610266357660294,0.03741252422332764,0.4734520984806908
79,0.0270369078963995,0.026971462368965148,0.6454429546641132,0.04066365025937557,0.040458254516124725,0.44508348308596984
80,0.02762964107096195,0.02756795212626457,0.6496149497582037,0.04324601963162422,0.04305076040327549,0.46606640571253544
81,0.026909098774194718,0.026845488324761392,0.6500922889089962,0.042721617966890335,0.04252435639500618,0.4404635994323913
82,0.02640908323228359,0.026350609213113784,0.6516056258547092,0.03754822351038456,0.03735331445932388,0.46360290703116314
83,0.03297996334731579,0.03291447423398495,0.6401098370232584,0.035337744280695915,0.03513060137629509,0.49217078087035354
84,0.027597233280539514,0.027533610165119172,0.6543728273403503,0.03553237020969391,0.035319993272423744,0.4669059185785129
85,0.031602198258042336,0.031537589803338054,0.656212265267474,0.0494808591902256,0.04929640144109726,0.45151108781455634
86,0.025556915998458864,0.025492088124155998,0.6618414880508382,0.038166776299476624,0.038008568808436394,0.4611824867231502
87,0.026759812608361244,0.026694255694746972,0.6596797460634635,0.03540799021720886,0.035265445709228516,0.4829422624562889
88,0.02588370256125927,0.025827733054757118,0.6691607173278128,0.04251299053430557,0.042373353615403175,0.46335489462620233
89,0.02499382421374321,0.024941151216626167,0.670768995057196,0.03773842006921768,0.03758789971470833,0.4626546998361819
90,0.024773748591542244,0.024724292382597924,0.6721369964539559,0.038087548688054085,0.037925926968455315,0.47107891827512904
91,0.024581414461135865,0.02452935464680195,0.6754215455156058,0.039140623062849045,0.038964901119470596,0.47009857176803266
92,0.024467192217707635,0.024415282532572746,0.6768714656173739,0.03853620029985905,0.0383574478328228,0.47051426997797674
93,0.024353548884391785,0.02430407181382179,0.6787358208130164,0.03885443136096001,0.03867923095822334,0.4690684653994634
94,0.02429085038602352,0.024242858216166497,0.6793988108189839,0.03865249641239643,0.03848005831241608,0.46822163652030907
95,0.024228385463356972,0.02418137863278389,0.6803046517428195,0.038704341277480125,0.038537293672561646,0.46744184991290916
96,0.024171823263168336,0.02412494458258152,0.6814832289913485,0.039125705137848854,0.03895920142531395,0.46543025365211754
97,0.024144482240080832,0.024097631871700286,0.6818430481703082,0.0390778873115778,0.03891211189329624,0.4654687381725026
98,0.024138059839606284,0.024091248214244843,0.6817211113400634,0.03887175768613815,0.03870626352727413,0.4667646657628083
99,0.024136720225214958,0.02409043498337269,0.6816868510563349,0.038789575919508934,0.03862385265529156,0.46720618728378815
100,0.0241363100707531,0.024089271575212477,0.6817068139193803,0.03879020921885967,0.03862491622567177,0.4672282472099846
